Country,PDOid,PDOnam,Registration,Category_of_wine_product,Varieties_OIV,Varieties_Other,Maximum_yield_hl,Maximum_yield_kg,Minimum_planting_density,Irrigation,Amendment,PDOinfo,Municip_nam,begin_lifes
HR,PDO-HR-A1651,Istočna kontinentalna Hrvatska,2013-07-01,Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Blauburger N/Blauer Portugieser N/Blaufrankisch N/Bouvier B/Cabernet Franc N/Cabernet Sauvignon N/Chardonnay B/Crljenak Kaštelanski N/Furmint B/Gamay N/Gamay Teinturier N/Gewürztraminer Rs/Kadarka N/Kerner B/Malbec N/Manzoni Bijeli B/Merlot N/Moscato Giallo B/Muller Thurgau B/Muscat Blanc B/Muscat Noir N/Muscat Ottonel B/Muškat Ruža Crni N/Nebbiolo N/Neuburger B/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Riesling B/Riesling Italico B/Rotgipfler B/Ružica Crvena Rs/Savagnin Blanc B/Semillon B/Silvaner B/Syrah N/Verduzzo Friulano B/Viognier B/Zelenac Slatki B/Zweigeltrebe N/Štajerska Belina B,Sauvignon,84,12000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010728,Andrijaševci/Antunovac/Babina Greda/Bebrina/Beli Manastir/Belišće/Bilje/Bizovac/Bogdanovci/Borovo/Bošnjaci/Brestovac/Brodski Stupnik/Bukovlje/Cerna/Cernik/Crnac/Darda/Daruvar/Davor/Dežanovac/Donja Motičina/Donji Andrijevci/Donji Miholjac/Dragalić/Draž/Drenje/Drenovci/Erdut/Ernestinovo/Feričanci/Garčin/Gorjani/Gornja Vrba/Gornji Bogićevci/Gradina/Gradište/Gundinci/Gunja/Ilok/Ivankovo/Jagodnjak/Jakšić/Jarmina/Kaptol/Klakar/Kneževi Vinogradi/Končanica/Koška/Kutjevo/Levanjska Varoš/Lipik/Lovas/Lukač/Magadenovac/Marijanci/Markušica/Mikleuš/Našice/Negoslavci/Nijemci/Nova Bukovica/Nova Gradiška/Nova Kapela/Nuštar/Okučani/Oprisavci/Orahovica/Oriovac/Osijek/Otok/Pakrac/Petlovac/Petrijevci/Pitomača/Pleternica/Podcrkavlje/Podgorač/Podravska Moslavina/Popovac/Požega/Privlaka/Punitovci/Rešetari/Satnica Đakovačka/Semeljci/Sibinj/Sikirevci/Sirač/Slatina/Slavonski Brod/Slavonski Šamac/Sopje/Stara Gradiška/Stari Jankovci/Stari Mikanovci/Staro Petrovo Selo/Strizivojna/Suhopolje/Tompojevci/Tordinci/Tovarnik/Trnava/Trpinja/Unk/Valpovo/Velika/Velika Kopanica/Viljevo/Vinkovci/Virovitica/Viškovci/Vladislavci/Voćin/Vođinci/Vrbanja/Vrbje/Vrpolje/Vuka/Vukovar/Zdenci/Čaglin/Čačinci/Čađavica/Čeminac/Čepin/Đakovo/Đulovac/Đurđenovac/Šodolovci/Špišić Bukovica/Štitar/Županja,04/11/2021
HR,PDO-HR-A1652,Hrvatska Istra,2013-07-01,Liqueur Wine/Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Ancellotta N/Barbera N/Blaufrankisch N/Cabernet Franc N/Cabernet Sauvignon N/Carmenère N/Chardonnay B/Gamay Teinturier N/Hrvatica N/Malvazija Istarska B/Manzoni Bijeli B/Merlot N/Moscato Giallo B/Muscat Blanc B/Muscat Noir N/Muscat Ottonel B/Muškat Ruža Crni N/Nebbiolo N/Petit Verdot N/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Refosco N/Semillon B/Syrah N/Teran N/Trebbiano Toscano B/Verduzzo Friulano B/Viognier B/Žlahtina B,Croatina Crna/Sauvignon/Sauvignonasse/Tempranillo,84,12000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010725,Bale#Valle/Barban/Brtonigla#Verteneglio/Buje#Buie/Buzet/Cerovlje/Fažana#Fasana/Funtana#Fontane/Gračišće/Grožnjan#Grisignana/Kanfanar/Karojba/Kaštelir-Labinci#Castelliere-S. Domenica/Kršan/Labin/Lanišće/Ližnjan#Lisignano/Lupoglav/Marčana/Medulin/Motovun#Montona/Novigrad#Cittanova/Oprtalj#Portole/Pazin/Pićan/Poreč#Parenzo/Pula#Pola/Raša/Rovinj#Rovigno/Sveta Nedelja/Sveti Lovreč/Sveti Petar U Šumi/Svetvinčenat/Tar-Vabriga#Torre-Abrega/Tinjan/Umag#Umago/Višnjan#Visignano/Vižinada#Visinada/Vodnjan#Dignano/Vrsar#Orsera/Žminj,04/11/2021
HR,PDO-HR-A1653,Moslavina,2013-07-01,Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Blauburger N/Blauer Portugieser N/Blaufrankisch N/Bouvier B/Cabernet Franc N/Cabernet Sauvignon N/Chardonnay B/Dišeća Ranina Bijela B/Dornfelder N/Furmint B/Gamay N/Gamay Teinturier N/Gewürztraminer Rs/Kadarka N/Kerner B/Kraljevina Crvena Rs/Manzoni Bijeli B/Merlot N/Moscato Giallo B/Muller Thurgau B/Muscat Blanc B/Muscat Noir N/Muscat Ottonel B/Neuburger B/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Plavec Žuti B/Riesling B/Riesling Italico B/Saint Laurent N/Savagnin Blanc B/Semillon B/Silvaner B/Syrah N/Zweigeltrebe N/Škrlet Bijeli B/Štajerska Belina B,Cabernet Cortis/Johanniter/Merzling/Phoenix/Regent/Sauvignon/Solaris/Staufer,77,11000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010729,Berek/Garešnica/Hercegovac/Ivanić-Grad/Ivanska/Kloštar Ivanić/Križ/Kutina/Lipovljani/Novska/Popovača/Velika Ludina/Velika Trnovitica/Čazma/Štefanje,04/11/2021
HR,PDO-HR-A1654,Plešivica,2013-07-01,Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Blauburger N/Blauer Portugieser N/Blaufrankisch N/Bouvier B/Cabernet Franc N/Cabernet Sauvignon N/Chardonnay B/Dornfelder N/Furmint B/Gamay N/Gamay Teinturier N/Gewürztraminer Rs/Kadarka N/Kavčina Crna N/Kerner B/Kraljevina Crvena Rs/Lipovina B/Manzoni Bijeli B/Merlot N/Morio Muscat B/Moscato Giallo B/Muller Thurgau B/Muscat Blanc B/Muscat Noir N/Muscat Ottonel B/Neuburger B/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Plavec Žuti B/Riesling B/Riesling Italico B/Rotgipfler B/Saint Laurent N/Savagnin Blanc B/Semillon B/Silvaner B/Syrah N/Veltliner Grüner B/Veltliner Roter Rs/Zelenac Slatki B/Zweigeltrebe N/Šipelj B/Štajerska Belina B,Cabernet Cortis/Johanniter/Merzling/Phoenix/Regent/Sauvignon/Solaris/Staufer,77,11000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010730,Jastrebarsko/Kamanje/Klinča Sela/Krašić/Ozalj/Ribnik/Samobor/Stupnik/Sveta Nedelja/Žakanje/Žumberak,04/11/2021
HR,PDO-HR-A1655,Hrvatsko Podunavlje,2013-07-01,Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Blauer Portugieser N/Blaufrankisch N/Cabernet Franc N/Cabernet Sauvignon N/Chardonnay B/Furmint B/Gamay N/Gamay Teinturier N/Gewürztraminer Rs/Kadarka N/Kerner B/Manzoni Bijeli B/Merlot N/Moscato Giallo B/Muller Thurgau B/Muscat Blanc B/Muscat Noir N/Muscat Ottonel B/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Riesling B/Riesling Italico B/Ružica Crvena Rs/Savagnin Blanc B/Semillon B/Silvaner B/Syrah N/Zweigeltrebe N,Sauvignon,84,12000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010726,Andrijaševci/Antunovac/Babina Greda/Beli Manastir/Belišće/Bilje/Bizovac/Bogdanovci/Borovo/Bošnjaci/Cerna/Darda/Donji Miholjac/Draž/Drenovci/Erdut/Ernestinovo/Gradište/Gunja/Ilok/Ivankovo/Jagodnjak/Jarmina/Kneževi Vinogradi/Koška/Lovas/Magadenovac/Marijanci/Markušica/Negoslavci/Nijemci/Nuštar/Osijek/Otok/Petlovac/Petrijevci/Podravska Moslavina/Popovac/Privlaka/Semeljci/Stari Jankovci/Stari Mikanovci/Tompojevci/Tordinci/Tovarnik/Trpinja/Unk/Valpovo/Viljevo/Vinkovci/Vladislavci/Vođinci/Vrbanja/Vuka/Vukovar/Čeminac/Čepin/Šodolovci/Štitar/Županja,04/11/2021
HR,PDO-HR-A1656,Pokuplje,2013-07-01,Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Blauburger N/Blauer Portugieser N/Blaufrankisch N/Bouvier B/Chardonnay B/Dišeća Ranina Bijela B/Dornfelder N/Furmint B/Gewürztraminer Rs/Kavčina Crna N/Kerner B/Manzoni Bijeli B/Merlot N/Moscato Giallo B/Muller Thurgau B/Muscat Blanc B/Muscat Noir N/Muscat Ottonel B/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Plavec Žuti B/Riesling B/Riesling Italico B/Rotgipfler B/Saint Laurent N/Savagnin Blanc B/Semillon B/Silvaner B/Veltliner Roter Rs/Zelenac Slatki B/Zweigeltrebe N/Šipelj B/Škrlet Bijeli B/Štajerska Belina B,Cabernet Cortis/Johanniter/Merzling/Phoenix/Regent/Sauvignon/Solaris/Staufer,77,11000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010731,Barilović/Bosiljevo/Cetingrad/Donji Kukuruzari/Draganić/Duga Resa/Dvor/Generalski Stol/Glina/Gvozd/Hrvatska Dubica/Hrvatska Kostajnica/Jasenovac/Josipdol/Karlovac/Kravarsko/Krnjak/Lasinja/Lekenik/Majur/Martinska Ves/Netretić/Ogulin/Orle/Petrinja/Pisarovina/Pokupsko/Sisak/Slunj/Sunja/Topusko/Tounj/Velika Gorica/Vojnić/Vrbovsko/Zagreb,04/11/2021
HR,PDO-HR-A1657,Prigorje-Bilogora,2013-07-01,Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Blauburger N/Blauer Portugieser N/Blaufrankisch N/Bouvier B/Cabernet Franc N/Cabernet Sauvignon N/Chardonnay B/Dornfelder N/Furmint B/Gamay N/Gamay Teinturier N/Gewürztraminer Rs/Kadarka N/Kerner B/Kleščec Bijeli B/Kraljevina Crvena Rs/Manzoni Bijeli B/Merlot N/Moscato Giallo B/Muller Thurgau B/Muscat Blanc B/Muscat Noir N/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Plavec Žuti B/Riesling B/Riesling Italico B/Saint Laurent N/Savagnin Blanc B/Semillon B/Silvaner B/Syrah N/Veltliner Roter Rs/Zweigeltrebe N/Škrlet Bijeli B/Štajerska Belina B,Cabernet Cortis/Johanniter/Merzling/Phoenix/Regent/Sauvignon/Solaris/Staufer,77,11000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010732,Bedenica/Bjelovar/Brckovljani/Drnje/Dubrava/Dugo Selo/Farkaševac/Ferdinandovac/Gola/Gornja Rijeka/Gradec/Grubišno Polje/Hlebine/Kalinovac/Kalnik/Kapela/Kloštar Podravski/Koprivnica/Koprivnički Bregi/Koprivnički Ivanec/Križevci/Legrad/Molve/Nova Rača/Novigrad Podravski/Novo Virje/Peteranec/Podravske Sesvete/Preseka/Rakovec/Rasinja/Rovišće/Rugvica/Severin/Sokolovac/Sveti Ivan Zelina/Sveti Ivan Žabno/Sveti Petar Orehovec/Velika Pisanica/Veliki Grđevac/Veliko Trojstvo/Virje/Vrbovec/Zagreb/Zrinski Topolovac/Đelekovec/Đurđevac/Šandrovac,04/11/2021
HR,PDO-HR-A1658,Primorska Hrvatska,2013-07-01,Liqueur Wine/Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Ancellotta N/Babica N/Babić N/Barbera N/Bilan Bijeli B/Blatina N/Blaufrankisch N/Bogdanuša B/Brajda Velika Crna N/Brajdica Bijela B/Bratkovina Bijela B/Bratkovina Crvena N/Cabernet Franc N/Cabernet Sauvignon N/Carignan N/Carmenère N/Cetinka B/Chardonnay B/Cinsaut N/Crljenak Kaštelanski N/Debejan N/Debit B/Dobričić N/Draganela Bijela B/Drnekuša N/Gamay Teinturier N/Gegić Bijeli B/Grenache Blanc B/Grk B/Hrvatica N/Jarbola B/Kadarun Crni N/Kujundžuša B/Kurtelaška Bijela B/Lasina N/Ljutac N/Malvasija Dubrovačka Bijela B/Malvazija Istarska B/Manzoni Bijeli B/Maraština B/Medna B/Merlot N/Mladenka B/Monastrell N/Moscato Giallo B/Muscat Blanc B/Muscat Noir N/Muscat Ottonel B/Muškat Ruža Crni N/Nebbiolo N/Ninčuša N/Okatac Crni N/Okatica Bijela B/Ošljevina Bijela B/Petit Verdot N/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Plavac Mali Crni N/Plavac Mali Sivi Rs/Plavina Crna N/Plavác Krčki Rs/Plavčina N/Pošip Bijeli B/Pošip Crni N/Prč Bijeli B/Refosco N/Riesling B/Riesling Italico B/Rkaciteli B/Semillon B/Suščan N/Svrdlovina Crna N/Syrah N/Teran N/Trbljan Bijeli B/Trebbiano Romagnolo B/Trebbiano Toscano B/Trnjak N/Trojšćina Crvena N/Verduzzo Friulano B/Viognier B/Vlaška B/Volarovo B/Vranac N/Vugava B/Zadarka Crna N/Zlatarica Bijela B/Žilavka Bijela B/Žlahtina B/Žumić B,Crljenak Viški/Croatina Crna/Grenache Noir/Magrovina/Mejsko Belo/Rušljin Crni/Sauvignon/Sauvignonasse/Tempranillo/Verdić,84,12000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010733,Bakar/Bale#Valle/Barban/Baška Voda/Benkovac/Bibinje/Bilice/Biograd Na Moru/Biskupija/Bol/Brela/Brtonigla#Verteneglio/Buje#Buie/Buzet/Cerovlje/Cista Provo/Civljane/Cres/Crikvenica/Dicmo/Drniš/Dubrovačko Primorje/Dubrovnik/Dugi Rat/Dugopolje/Ervenik/Fažana#Fasana/Funtana#Fontane/Galovac/Gradac/Gračišće/Grožnjan#Grisignana/Hrvace/Hvar/Imotski/Janjina/Jasenice/Kali/Kanfanar/Karlobag/Karojba/Kastav/Kaštela/Kaštelir-Labinci#Castelliere-S. Domenica/Kijevo/Kistanje/Klis/Knin/Konavle/Korčula/Kostrena/Kraljevica/Krk/Kršan/Kukljica/Kula Norinska/Labin/Lanišće/Lastovo/Lećevica/Lišane Ostrovičke/Ližnjan#Lisignano/Lokvičići/Lovran/Lovreć/Lupoglav/Makarska/Mali Lošinj/Marina/Marčana/Matulji/Medulin/Metković/Milna/Mljet/Motovun#Montona/Mošćenička Draga/Murter - Kornati/Muć/Nerežišća/Nin/Novi Vinodolski/Novigrad/Obrovac/Okrug/Omiš/Opatija/Oprtalj#Portole/Opuzen/Orebić/Otok/Pag/Pakoštane/Pazin/Pašman/Pirovac/Pićan/Ploče/Podbablje/Podgora/Podstrana/Pojezerje/Polača/Poličnik/Poreč#Parenzo/Posedarje/Postira/Preko/Prgomet/Primorski Dolac/Primošten/Privlaka/Proložac/Promina/Pula#Pola/Pučišća/Rab/Raša/Ražanac/Rijeka/Rogoznica/Rovinj#Rovigno/Runovići/Ružić/Sali/Seget/Selca/Senj/Sinj/Skradin/Slivno/Solin/Split/Stankovci/Starigrad/Ston/Sukošan/Supetar/Sutivan/Sveta Nedelja/Sveti Filip I Jakov/Sveti Lovreč/Sveti Petar U Šumi/Svetvinčenat/Tar-Vabriga#Torre-Abrega/Tinjan/Tisno/Tkon/Tribunj/Trilj/Trogir/Trpanj/Tučepi/Umag#Umago/Unešić/Vinodolska Općina/Vir/Vis/Viškovo/Višnjan#Visignano/Vižinada#Visinada/Vodice/Vodnjan#Dignano/Vrgorac/Vrlika/Vrsar#Orsera/Vrsi/Zadar/Zadvarje/Zagvozd/Zažablje/Zemunik Donji/Zmijavci/Čavle/Šestanovac/Šibenik/Škabrnja/Šolta/Žminj/Župa Dubrovačka,04/11/2021
HR,PDO-HR-A1659,Sjeverna Dalmacija,2013-07-01,Liqueur Wine/Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Babić N/Cabernet Franc N/Cabernet Sauvignon N/Carignan N/Chardonnay B/Cinsaut N/Crljenak Kaštelanski N/Debit B/Grenache Blanc B/Lasina N/Maraština B/Merlot N/Monastrell N/Moscato Giallo B/Muscat Blanc B/Muscat Noir N/Plavac Mali Crni N/Plavina Crna N/Pošip Bijeli B/Rkaciteli B/Svrdlovina Crna N/Syrah N/Trbljan Bijeli B/Trebbiano Romagnolo B/Trebbiano Toscano B/Vranac N/Zadarka Crna N,Grenache Noir/Sauvignon,84,12000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010734,Bibinje/Bilice/Biograd Na Moru/Galovac/Murter - Kornati/Nin/Novigrad/Pakoštane/Pašman/Pirovac/Poličnik/Posedarje/Preko/Primošten/Privlaka/Ražanac/Rogoznica/Sali/Starigrad/Sukošan/Sveti Filip I Jakov/Tisno/Tribunj/Vodice/Vrsi/Zadar/Zemunik Donji/Šibenik,04/11/2021
HR,PDO-HR-A1660,Slavonija,2013-07-01,Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Blauburger N/Blauer Portugieser N/Blaufrankisch N/Bouvier B/Cabernet Franc N/Cabernet Sauvignon N/Chardonnay B/Crljenak Kaštelanski N/Furmint B/Gamay N/Gamay Teinturier N/Gewürztraminer Rs/Kadarka N/Kerner B/Malbec N/Manzoni Bijeli B/Merlot N/Moscato Giallo B/Muller Thurgau B/Muscat Blanc B/Muscat Noir N/Muscat Ottonel B/Muškat Ruža Crni N/Nebbiolo N/Neuburger B/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Riesling B/Riesling Italico B/Ružica Crvena Rs/Savagnin Blanc B/Semillon B/Silvaner B/Syrah N/Verduzzo Friulano B/Viognier B/Zelenac Slatki B/Zweigeltrebe N/Štajerska Belina B,Sauvignon,84,12000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010735,Bebrina/Brestovac/Brodski Stupnik/Bukovlje/Cernik/Crnac/Daruvar/Davor/Dežanovac/Donja Motičina/Donji Andrijevci/Dragalić/Drenje/Feričanci/Garčin/Gorjani/Gornja Vrba/Gornji Bogićevci/Gradina/Gundinci/Jakšić/Kaptol/Klakar/Končanica/Kutjevo/Levanjska Varoš/Lipik/Lukač/Mikleuš/Našice/Nova Bukovica/Nova Gradiška/Nova Kapela/Okučani/Oprisavci/Orahovica/Oriovac/Pakrac/Pitomača/Pleternica/Podcrkavlje/Podgorač/Požega/Punitovci/Rešetari/Satnica Đakovačka/Sibinj/Sikirevci/Sirač/Slatina/Slavonski Brod/Slavonski Šamac/Sopje/Stara Gradiška/Staro Petrovo Selo/Strizivojna/Suhopolje/Trnava/Velika/Velika Kopanica/Virovitica/Viškovci/Voćin/Vrbje/Vrpolje/Zdenci/Čaglin/Čačinci/Čađavica/Đakovo/Đulovac/Đurđenovac/Špišić Bukovica,04/11/2021
HR,PDO-HR-A1661,Srednja i Južna Dalmacija,2013-07-01,Liqueur Wine/Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Babica N/Babica Plosnata Crna N/Babić N/Bogdanuša B/Bratkovina Bijela B/Bratkovina Crvena N/Cabernet Franc N/Cabernet Sauvignon N/Cetinka B/Chardonnay B/Crljenak Kaštelanski N/Debit B/Dobričić N/Drnekuša N/Grk B/Kadarun Crni N/Kurtelaška Bijela B/Ljutac N/Malvasija Dubrovačka Bijela B/Maraština B/Merlot N/Mladenka B/Monastrell N/Moscato Giallo B/Muscat Blanc B/Muscat Noir N/Muškat Ruža Crni N/Ninčuša N/Okatac Crni N/Plavac Mali Crni N/Plavac Mali Sivi Rs/Plavina Crna N/Pošip Bijeli B/Pošip Crni N/Prč Bijeli B/Riesling B/Riesling Italico B/Rkaciteli B/Syrah N/Trbljan Bijeli B/Trebbiano Toscano B/Viognier B/Vlaška B/Vranac N/Vugava B/Zlatarica Bijela B/Zlatarica Blatska Bijela B/Žilavka Bijela B,Crljenak Viški/Tempranillo,84,12000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010736,Baška Voda/Bol/Brela/Dubrovačko Primorje/Dubrovnik/Dugi Rat/Gradac/Hvar/Janjina/Kaštela/Konavle/Korčula/Kula Norinska/Lastovo/Makarska/Marina/Metković/Milna/Mljet/Nerežišća/Okrug/Omiš/Opuzen/Orebić/Ploče/Podgora/Podstrana/Pojezerje/Postira/Pučišća/Seget/Selca/Slivno/Solin/Split/Ston/Supetar/Sutivan/Trogir/Trpanj/Tučepi/Vis/Zažablje/Šolta/Župa Dubrovačka,04/11/2021
HR,PDO-HR-A1662,Zagorje – Međimurje,2013-07-01,Semi-Sparkling Wine/Sparkling Wine/Wine,Alicante Bouschet N/Blauburger N/Blauer Portugieser N/Blaufrankisch N/Bouvier B/Cabernet Franc N/Cabernet Sauvignon N/Chardonnay B/Furmint B/Gamay Teinturier N/Gewürztraminer Rs/Kavčina Crna N/Kerner B/Kraljevina Crvena Rs/Lipovina B/Manzoni Bijeli B/Merlot N/Moscato Giallo B/Muller Thurgau B/Muscat Blanc B/Muscat Noir N/Muscat Ottonel B/Pinot Blanc B/Pinot Gris B/Pinot Noir N/Riesling B/Riesling Italico B/Rotgipfler B/Saint Laurent N/Savagnin Blanc B/Semillon B/Silvaner B/Syrah N/Trollinger Blau N/Veltliner Grüner B/Veltliner Roter Rs/Zelenac Slatki B/Zweigeltrebe N/Štajerska Belina B,Belina Hižakovo/Cabernet Cortis/Dišeća Belina Bijela/Johanniter/Merzling/Mirkovača/Modra Kosovina/Phoenix/Regent/Sauvignon/Smudna Belina/Sokol/Solaris/Stara Hrvatska Belina/Staufer/Svetokriška Belina,77,11000,na,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000010737,Bedekovčina/Bednja/Belica/Beretinec/Bistra/Brdovec/Breznica/Breznički Hum/Budinščina/Cestica/Dekanovec/Desinić/Domašinec/Donja Dubrava/Donja Stubica/Donja Voća/Donji Kraljevec/Donji Vidovec/Dubravica/Goričan/Gornja Stubica/Gornji Kneginec/Gornji Mihaljevec/Hrašćina/Hum Na Sutli/Ivanec/Jakovlje/Jalžabet/Jesenje/Klanjec/Klenovnik/Konjščina/Kotoriba/Kraljevec Na Sutli/Krapina/Krapinske Toplice/Kumrovec/Lepoglava/Ljubešćica/Lobor/Ludbreg/Luka/Mala Subotica/Mali Bukovec/Marija Bistrica/Marija Gorica/Martijanec/Maruševec/Mače/Mihovljan/Mursko Središće/Nedelišće/Novi Golubovec/Novi Marof/Orehovica/Oroslavje/Petrijanec/Petrovsko/Podturen/Pregrada/Prelog/Pribislavec/Pušća/Radoboj/Selnica/Sračinec/Strahoninec/Stubičke Toplice/Sveta Marija/Sveti Ilija/Sveti Juraj Na Bregu/Sveti Križ Začretje/Sveti Martin Na Muri/Sveti Đurđ/Trnovec Bartolovečki/Tuhelj/Unk/Varaždin/Varaždinske Toplice/Veliki Bukovec/Veliko Trgovišće/Vidovec/Vinica/Visoko/Vratišinec/Zabok/Zagorska Sela/Zaprešić/Zlatar/Zlatar Bistrica/Čakovec/Đurmanec/Šenkovec/Štrigova,04/11/2021
